TripID,PickupTime,DropoffTime,FareAmount,VehicleID,ZoneID
716,2014-04-01 17:59:00,2014-04-01 18:25:00,60.34,V-1049,29
717,2014-04-01 17:59:00,2014-04-01 18:19:00,39.02,V-1049,10
718,2014-04-01 18:00:00,2014-04-01 18:40:00,58.54,V-1049,63
719,2014-04-01 18:01:00,2014-04-01 18:46:00,25.43,V-1049,76
720,2014-04-01 18:02:00,2014-04-01 18:36:00,14.35,V-1049,116
721,2014-04-01 18:02:00,2014-04-01 18:14:00,64.44,V-1049,16
722,2014-04-01 18:03:00,2014-04-01 18:43:00,28.82,V-1049,23
723,2014-04-01 18:03:00,2014-04-01 18:31:00,64.98,V-1049,87
724,2014-04-01 18:03:00,2014-04-01 18:45:00,30.08,V-1049,15
725,2014-04-01 18:05:00,2014-04-01 18:39:00,64.29,V-1049,119
726,2014-04-01 18:05:00,2014-04-01 18:48:00,46.03,V-1049,43
727,2014-04-01 18:05:00,2014-04-01 18:48:00,12.31,V-1049,78
728,2014-04-01 18:07:00,2014-04-01 18:30:00,12.02,V-1049,13
729,2014-04-01 18:08:00,2014-04-01 18:33:00,55.48,V-1049,105
730,2014-04-01 18:10:00,2014-04-01 18:44:00,14.24,V-1049,29
731,2014-04-01 18:13:00,2014-04-01 18:24:00,33.95,V-1049,8
732,2014-04-01 18:13:00,2014-04-01 18:49:00,27.08,V-1049,97
733,2014-04-01 18:14:00,2014-04-01 18:56:00,43.48,V-1049,97
734,2014-04-01 18:14:00,2014-04-01 18:20:00,47.78,V-1049,66
735,2014-04-01 18:16:00,2014-04-01 18:31:00,52.77,V-1049,9
736,2014-04-01 18:17:00,2014-04-01 18:49:00,31.9,V-1049,86
737,2014-04-01 18:17:00,2014-04-01 19:02:00,38.17,V-1049,65
738,2014-04-01 18:18:00,2014-04-01 18:27:00,57.86,V-1049,98
739,2014-04-01 18:19:00,2014-04-01 18:58:00,52.87,V-1049,119
740,2014-04-01 18:20:00,2014-04-01 18:39:00,17.72,V-1049,28
741,2014-04-01 18:20:00,2014-04-01 18:59:00,39.96,V-1049,88
742,2014-04-01 18:20:00,2014-04-01 19:03:00,60.04,V-1049,8
743,2014-04-01 18:21:00,2014-04-01 18:57:00,23.27,V-1049,19
744,2014-04-01 18:21:00,2014-04-01 18:51:00,61.79,V-1049,4
745,2014-04-01 18:21:00,2014-04-01 19:04:00,17.1,V-1049,53
746,2014-04-01 18:25:00,2014-04-01 18:54:00,18.5,V-1049,92
747,2014-04-01 18:25:00,2014-04-01 18:44:00,57.15,V-1049,92
748,2014-04-01 18:26:00,2014-04-01 18:32:00,44.77,V-1049,86
749,2014-04-01 18:27:00,2014-04-01 18:33:00,12.39,V-1049,27
750,2014-04-01 18:31:00,2014-04-01 18:41:00,45.2,V-1049,29
751,2014-04-01 18:31:00,2014-04-01 18:38:00,10.03,V-1049,112
752,2014-04-01 18:31:00,2014-04-01 18:44:00,12.45,V-1049,22
753,2014-04-01 18:31:00,2014-04-01 18:48:00,9.55,V-1049,71
754,2014-04-01 18:31:00,2014-04-01 19:01:00,63.27,V-1049,75
755,2014-04-01 18:32:00,2014-04-01 18:46:00,40.59,V-1049,118
756,2014-04-01 18:33:00,2014-04-01 19:08:00,35.37,V-1049,108
757,2014-04-01 18:33:00,2014-04-01 18:47:00,40.67,V-1049,94
758,2014-04-01 18:34:00,2014-04-01 18:46:00,27.12,V-1049,36
759,2014-04-01 18:35:00,2014-04-01 18:42:00,54.82,V-1049,13
760,2014-04-01 18:36:00,2014-04-01 18:48:00,19.38,V-1049,13
761,2014-04-01 18:36:00,2014-04-01 18:43:00,53.34,V-1049,105
762,2014-04-01 18:37:00,2014-04-01 19:00:00,9.75,V-1049,34
763,2014-04-01 18:38:00,2014-04-01 19:11:00,9.95,V-1049,94
764,2014-04-01 18:42:00,2014-04-01 18:57:00,42.91,V-1049,64
765,2014-04-01 18:43:00,2014-04-01 18:53:00,11.25,V-1049,90
766,2014-04-01 18:43:00,2014-04-01 18:55:00,57.84,V-1049,84
767,2014-04-01 18:44:00,2014-04-01 19:03:00,29.18,V-1049,99
768,2014-04-01 18:44:00,2014-04-01 19:10:00,38.18,V-1049,31
769,2014-04-01 18:45:00,2014-04-01 19:25:00,24.63,V-1049,35
770,2014-04-01 18:45:00,2014-04-01 19:00:00,27.58,V-1049,73
771,2014-04-01 18:47:00,2014-04-01 18:52:00,49.27,V-1049,82
772,2014-04-01 18:47:00,2014-04-01 19:13:00,43.46,V-1049,54
773,2014-04-01 18:47:00,2014-04-01 19:32:00,46.02,V-1049,118
774,2014-04-01 18:48:00,2014-04-01 19:17:00,13.71,V-1049,105
775,2014-04-01 18:49:00,2014-04-01 19:14:00,55.37,V-1049,48
776,2014-04-01 18:50:00,2014-04-01 19:02:00,29.58,V-1049,97
777,2014-04-01 18:51:00,2014-04-01 18:57:00,47.06,V-1049,39
778,2014-04-01 18:51:00,2014-04-01 19:33:00,45.79,V-1049,34
779,2014-04-01 18:54:00,2014-04-01 19:32:00,51.24,V-1049,46
780,2014-04-01 18:56:00,2014-04-01 19:04:00,38.4,V-1049,25
781,2014-04-01 18:56:00,2014-04-01 19:16:00,43.38,V-1049,117
782,2014-04-01 18:57:00,2014-04-01 19:34:00,53.84,V-1049,85
783,2014-04-01 18:57:00,2014-04-01 19:34:00,35.91,V-1049,53
784,2014-04-01 18:58:00,2014-04-01 19:35:00,56.42,V-1049,18
785,2014-04-01 19:00:00,2014-04-01 19:12:00,44.64,V-1049,27
786,2014-04-01 19:01:00,2014-04-01 19:19:00,43.36,V-1049,101
787,2014-04-01 19:02:00,2014-04-01 19:39:00,9.15,V-1049,58
788,2014-04-01 19:02:00,2014-04-01 19:25:00,59.22,V-1049,53
789,2014-04-01 19:04:00,2014-04-01 19:31:00,46.73,V-1049,71
790,2014-04-01 19:05:00,2014-04-01 19:42:00,18.2,V-1049,106
791,2014-04-01 19:05:00,2014-04-01 19:29:00,18.28,V-1049,25
792,2014-04-01 19:05:00,2014-04-01 19:12:00,49.01,V-1049,15
793,2014-04-01 19:05:00,2014-04-01 19:41:00,44.71,V-1049,87
794,2014-04-01 19:06:00,2014-04-01 19:51:00,18.07,V-1049,35
795,2014-04-01 19:06:00,2014-04-01 19:46:00,51.0,V-1049,61
796,2014-04-01 19:06:00,2014-04-01 19:13:00,51.71,V-1049,27
797,2014-04-01 19:09:00,2014-04-01 19:32:00,62.66,V-1049,111
798,2014-04-01 19:09:00,2014-04-01 19:17:00,33.54,V-1049,51
799,2014-04-01 19:11:00,2014-04-01 19:19:00,48.81,V-1049,2
800,2014-04-01 19:11:00,2014-04-01 19:36:00,53.39,V-1049,41
801,2014-04-01 19:11:00,2014-04-01 19:44:00,49.56,V-1049,65
802,2014-04-01 19:13:00,2014-04-01 19:35:00,8.85,V-1049,101
803,2014-04-01 19:13:00,2014-04-01 19:30:00,11.52,V-1049,38
804,2014-04-01 19:13:00,2014-04-01 19:29:00,17.41,V-1049,21
805,2014-04-01 19:13:00,2014-04-01 19:50:00,19.13,V-1049,41
806,2014-04-01 19:14:00,2014-04-01 19:52:00,55.98,V-1049,40
807,2014-04-01 19:15:00,2014-04-01 19:29:00,35.62,V-1049,114
808,2014-04-01 19:15:00,2014-04-01 19:42:00,64.12,V-1049,91
809,2014-04-01 19:15:00,2014-04-01 19:50:00,34.65,V-1049,5
810,2014-04-01 19:16:00,2014-04-01 19:57:00,44.29,V-1049,77
811,2014-04-01 19:17:00,2014-04-01 19:50:00,61.19,V-1049,88
812,2014-04-01 19:18:00,2014-04-01 19:28:00,38.0,V-1049,71
813,2014-04-01 19:21:00,2014-04-01 20:02:00,34.91,V-1049,48
814,2014-04-01 19:22:00,2014-04-01 19:46:00,9.18,V-1049,85
815,2014-04-01 19:22:00,2014-04-01 20:04:00,33.44,V-1049,68
816,2014-04-01 19:23:00,2014-04-01 20:02:00,29.32,V-1049,91
817,2014-04-01 19:23:00,2014-04-01 19:42:00,26.49,V-1049,35
818,2014-04-01 19:24:00,2014-04-01 19:51:00,44.8,V-1049,80
819,2014-04-01 19:27:00,2014-04-01 19:40:00,62.93,V-1049,52
820,2014-04-01 19:28:00,2014-04-01 19:46:00,53.26,V-1049,66
821,2014-04-01 19:28:00,2014-04-01 20:00:00,63.82,V-1049,57
822,2014-04-01 19:29:00,2014-04-01 19:54:00,21.0,V-1049,68
823,2014-04-01 19:31:00,2014-04-01 19:48:00,33.55,V-1049,112
824,2014-04-01 19:32:00,2014-04-01 19:50:00,39.94,V-1049,87
825,2014-04-01 19:33:00,2014-04-01 19:40:00,31.52,V-1049,32
826,2014-04-01 19:34:00,2014-04-01 19:57:00,45.73,V-1049,119
827,2014-04-01 19:34:00,2014-04-01 19:43:00,28.25,V-1049,88
828,2014-04-01 19:35:00,2014-04-01 19:56:00,55.94,V-1049,76
829,2014-04-01 19:37:00,2014-04-01 20:09:00,14.62,V-1049,53
830,2014-04-01 19:38:00,2014-04-01 20:15:00,14.77,V-1049,102
831,2014-04-01 19:41:00,2014-04-01 20:14:00,33.84,V-1049,90
832,2014-04-01 19:41:00,2014-04-01 20:24:00,54.22,V-1049,11
833,2014-04-01 19:43:00,2014-04-01 20:17:00,20.96,V-1049,24
834,2014-04-01 19:43:00,2014-04-01 19:58:00,33.28,V-1049,30
835,2014-04-01 19:45:00,2014-04-01 19:59:00,64.4,V-1049,117
836,2014-04-01 19:46:00,2014-04-01 20:16:00,43.67,V-1049,44
837,2014-04-01 19:47:00,2014-04-01 20:04:00,28.05,V-1049,4
838,2014-04-01 19:47:00,2014-04-01 19:52:00,11.23,V-1049,71
839,2014-04-01 19:50:00,2014-04-01 20:13:00,56.99,V-1049,69
840,2014-04-01 19:50:00,2014-04-01 20:31:00,20.88,V-1049,112
841,2014-04-01 19:50:00,2014-04-01 19:58:00,32.06,V-1049,14
842,2014-04-01 19:50:00,2014-04-01 20:33:00,35.15,V-1049,103
843,2014-04-01 19:51:00,2014-04-01 20:10:00,59.36,V-1049,40
844,2014-04-01 19:52:00,2014-04-01 20:15:00,38.72,V-1049,42
845,2014-04-01 19:52:00,2014-04-01 20:24:00,8.1,V-1049,23
846,2014-04-01 19:53:00,2014-04-01 20:14:00,37.09,V-1049,16
847,2014-04-01 19:53:00,2014-04-01 20:27:00,40.53,V-1049,65
848,2014-04-01 19:54:00,2014-04-01 20:14:00,37.46,V-1049,61
849,2014-04-01 19:54:00,2014-04-01 20:12:00,37.85,V-1049,10
850,2014-04-01 19:55:00,2014-04-01 20:38:00,57.52,V-1049,52
851,2014-04-01 19:56:00,2014-04-01 20:10:00,52.88,V-1049,70
852,2014-04-01 19:56:00,2014-04-01 20:16:00,33.26,V-1049,81
853,2014-04-01 19:57:00,2014-04-01 20:04:00,37.57,V-1049,107
854,2014-04-01 19:57:00,2014-04-01 20:06:00,41.68,V-1049,81
855,2014-04-01 19:58:00,2014-04-01 20:43:00,23.16,V-1049,103
856,2014-04-01 19:59:00,2014-04-01 20:19:00,45.73,V-1049,79
857,2014-04-01 20:00:00,2014-04-01 20:33:00,12.17,V-1049,95
858,2014-04-01 20:01:00,2014-04-01 20:27:00,21.91,V-1049,44
859,2014-04-01 20:01:00,2014-04-01 20:27:00,11.91,V-1049,61
860,2014-04-01 20:04:00,2014-04-01 20:09:00,23.33,V-1049,74
861,2014-04-01 20:05:00,2014-04-01 20:20:00,61.92,V-1049,76
862,2014-04-01 20:05:00,2014-04-01 20:44:00,56.75,V-1049,115
863,2014-04-01 20:06:00,2014-04-01 20:33:00,36.17,V-1049,67
864,2014-04-01 20:06:00,2014-04-01 20:31:00,34.18,V-1049,44
865,2014-04-01 20:08:00,2014-04-01 20:17:00,18.12,V-1049,75
866,2014-04-01 20:09:00,2014-04-01 20:25:00,45.17,V-1049,39
867,2014-04-01 20:09:00,2014-04-01 20:17:00,25.83,V-1049,62
868,2014-04-01 20:10:00,2014-04-01 20:21:00,30.1,V-1049,114
869,2014-04-01 20:11:00,2014-04-01 20:23:00,37.29,V-1049,91
870,2014-04-01 20:11:00,2014-04-01 20:28:00,48.55,V-1049,87
871,2014-04-01 20:12:00,2014-04-01 20:53:00,21.43,V-1049,33
872,2014-04-01 20:14:00,2014-04-01 20:59:00,63.92,V-1049,25
873,2014-04-01 20:15:00,2014-04-01 20:57:00,53.07,V-1049,77
874,2014-04-01 20:16:00,2014-04-01 20:54:00,31.14,V-1049,78
875,2014-04-01 20:17:00,2014-04-01 20:45:00,22.92,V-1049,52
876,2014-04-01 20:17:00,2014-04-01 20:49:00,49.5,V-1049,104
877,2014-04-01 20:18:00,2014-04-01 20:25:00,63.92,V-1049,107
878,2014-04-01 20:20:00,2014-04-01 20:54:00,29.78,V-1049,21
879,2014-04-01 20:45:00,2014-04-01 21:01:00,36.95,V-1049,78
880,2014-04-01 20:45:00,2014-04-01 21:10:00,30.31,V-1049,15
881,2014-04-01 20:45:00,2014-04-01 20:51:00,23.63,V-1049,74
882,2014-04-01 20:46:00,2014-04-01 21:05:00,12.68,V-1049,3
883,2014-04-01 20:46:00,2014-04-01 20:52:00,45.31,V-1049,99
884,2014-04-01 20:46:00,2014-04-01 21:00:00,44.89,V-1049,114
885,2014-04-01 20:47:00,2014-04-01 21:01:00,60.7,V-1049,16
886,2014-04-01 20:47:00,2014-04-01 20:59:00,33.22,V-1049,54
887,2014-04-01 20:47:00,2014-04-01 21:00:00,56.65,V-1049,29
888,2014-04-01 20:48:00,2014-04-01 20:55:00,18.85,V-1049,44
889,2014-04-01 20:48:00,2014-04-01 20:54:00,9.19,V-1049,78
890,2014-04-01 20:48:00,2014-04-01 21:02:00,57.64,V-1049,64
891,2014-04-01 20:49:00,2014-04-01 21:03:00,36.07,V-1049,93
892,2014-04-01 20:49:00,2014-04-01 21:31:00,61.94,V-1049,110
893,2014-04-01 20:50:00,2014-04-01 21:34:00,9.0,V-1049,92
894,2014-04-01 20:50:00,2014-04-01 21:22:00,47.26,V-1049,31
895,2014-04-01 20:50:00,2014-04-01 21:09:00,25.93,V-1049,40
896,2014-04-01 20:51:00,2014-04-01 21:01:00,21.1,V-1049,85
897,2014-04-01 20:51:00,2014-04-01 21:20:00,64.86,V-1049,103
898,2014-04-01 20:52:00,2014-04-01 21:14:00,44.35,V-1049,95
899,2014-04-01 20:52:00,2014-04-01 21:21:00,44.7,V-1049,118
900,2014-04-01 20:55:00,2014-04-01 21:37:00,53.41,V-1049,46
901,2014-04-01 20:58:00,2014-04-01 21:18:00,60.66,V-1049,13
902,2014-04-01 20:58:00,2014-04-01 21:40:00,17.39,V-1049,74
903,2014-04-01 20:58:00,2014-04-01 21:41:00,44.28,V-1049,115
904,2014-04-01 20:58:00,2014-04-01 21:04:00,43.3,V-1049,62
905,2014-04-01 20:59:00,2014-04-01 21:36:00,26.19,V-1049,19
906,2014-04-01 20:59:00,2014-04-01 21:18:00,53.59,V-1049,2
907,2014-04-01 21:01:00,2014-04-01 21:31:00,12.93,V-1049,21
908,2014-04-01 21:02:00,2014-04-01 21:33:00,20.78,V-1049,67
909,2014-04-01 21:03:00,2014-04-01 21:32:00,53.25,V-1049,62
910,2014-04-01 21:03:00,2014-04-01 21:26:00,58.47,V-1049,71
911,2014-04-01 21:04:00,2014-04-01 21:16:00,51.27,V-1049,117
912,2014-04-01 21:09:00,2014-04-01 21:31:00,18.1,V-1049,30
913,2014-04-01 21:09:00,2014-04-01 21:48:00,45.58,V-1049,88
914,2014-04-01 21:10:00,2014-04-01 21:45:00,17.07,V-1049,91
915,2014-04-01 21:11:00,2014-04-01 21:46:00,17.09,V-1049,30
916,2014-04-01 21:14:00,2014-04-01 21:54:00,64.86,V-1049,66
917,2014-04-01 21:14:00,2014-04-01 21:32:00,21.69,V-1049,119
918,2014-04-01 21:15:00,2014-04-01 21:26:00,58.0,V-1049,102
919,2014-04-01 21:17:00,2014-04-01 22:01:00,25.68,V-1049,2
920,2014-04-01 21:17:00,2014-04-01 21:59:00,44.18,V-1049,89
921,2014-04-01 21:19:00,2014-04-01 21:56:00,28.73,V-1049,15
922,2014-04-01 21:20:00,2014-04-01 21:44:00,56.5,V-1049,71
923,2014-04-01 21:20:00,2014-04-01 21:26:00,38.96,V-1049,29
924,2014-04-01 21:23:00,2014-04-01 21:44:00,15.82,V-1049,16
925,2014-04-01 21:23:00,2014-04-01 21:59:00,55.76,V-1049,50
926,2014-04-01 21:23:00,2014-04-01 22:05:00,28.8,V-1049,108
927,2014-04-01 21:24:00,2014-04-01 22:03:00,23.7,V-1049,4
928,2014-04-01 21:24:00,2014-04-01 21:58:00,12.69,V-1049,114
929,2014-04-01 21:26:00,2014-04-01 21:37:00,11.19,V-1049,107
930,2014-04-01 21:27:00,2014-04-01 21:50:00,11.84,V-1049,53
931,2014-04-01 21:28:00,2014-04-01 22:09:00,34.04,V-1049,117
932,2014-04-01 21:29:00,2014-04-01 21:45:00,11.9,V-1049,24
933,2014-04-01 21:31:00,2014-04-01 22:03:00,25.01,V-1049,82
934,2014-04-01 21:31:00,2014-04-01 21:51:00,27.35,V-1049,12
935,2014-04-01 21:31:00,2014-04-01 22:14:00,32.07,V-1049,66
936,2014-04-01 21:32:00,2014-04-01 21:42:00,18.36,V-1049,30
937,2014-04-01 21:33:00,2014-04-01 22:11:00,44.5,V-1049,99
938,2014-04-01 21:36:00,2014-04-01 22:00:00,33.26,V-1049,55
939,2014-04-01 21:38:00,2014-04-01 22:01:00,64.26,V-1049,91
940,2014-04-01 21:38:00,2014-04-01 22:08:00,38.88,V-1049,119
941,2014-04-01 21:40:00,2014-04-01 21:46:00,62.88,V-1049,53
942,2014-04-01 21:41:00,2014-04-01 22:10:00,42.67,V-1049,25
943,2014-04-01 21:42:00,2014-04-01 21:50:00,15.05,V-1049,36
944,2014-04-01 21:43:00,2014-04-01 22:16:00,16.63,V-1049,118
945,2014-04-01 21:43:00,2014-04-01 22:28:00,55.7,V-1049,54
946,2014-04-01 21:43:00,2014-04-01 21:48:00,45.51,V-1049,85
947,2014-04-01 21:43:00,2014-04-01 21:55:00,27.28,V-1049,27
948,2014-04-01 21:43:00,2014-04-01 22:17:00,40.29,V-1049,96
949,2014-04-01 21:44:00,2014-04-01 22:26:00,16.88,V-1049,60
950,2014-04-01 21:44:00,2014-04-01 22:28:00,41.76,V-1049,35
951,2014-04-01 21:46:00,2014-04-01 22:16:00,33.23,V-1049,101
952,2014-04-01 21:47:00,2014-04-01 22:02:00,42.96,V-1049,37
953,2014-04-01 21:48:00,2014-04-01 22:25:00,28.87,V-1049,98
954,2014-04-01 21:50:00,2014-04-01 22:33:00,43.11,V-1049,84
955,2014-04-01 21:50:00,2014-04-01 22:19:00,36.72,V-1049,53
956,2014-04-01 21:52:00,2014-04-01 22:18:00,32.41,V-1049,5
957,2014-04-01 21:52:00,2014-04-01 22:05:00,27.1,V-1049,59
958,2014-04-01 21:55:00,2014-04-01 22:18:00,15.07,V-1049,13
959,2014-04-01 21:56:00,2014-04-01 22:41:00,53.86,V-1049,41
960,2014-04-01 21:57:00,2014-04-01 22:13:00,8.83,V-1049,95
961,2014-04-01 21:57:00,2014-04-01 22:29:00,44.92,V-1049,48
962,2014-04-01 21:59:00,2014-04-01 22:14:00,29.52,V-1049,35
963,2014-04-01 22:00:00,2014-04-01 22:17:00,32.8,V-1049,97
964,2014-04-01 22:01:00,2014-04-01 22:09:00,53.05,V-1049,23
965,2014-04-01 22:02:00,2014-04-01 22:13:00,41.71,V-1049,107
966,2014-04-01 22:03:00,2014-04-01 22:16:00,18.55,V-1049,1
967,2014-04-01 22:03:00,2014-04-01 22:47:00,45.82,V-1049,67
968,2014-04-01 22:06:00,2014-04-01 22:43:00,55.36,V-1049,19
969,2014-04-01 22:07:00,2014-04-01 22:37:00,44.83,V-1049,111
970,2014-04-01 22:07:00,2014-04-01 22:38:00,11.41,V-1049,51
971,2014-04-01 22:08:00,2014-04-01 22:36:00,35.67,V-1049,13
972,2014-04-01 22:09:00,2014-04-01 22:24:00,18.35,V-1049,22
973,2014-04-01 22:11:00,2014-04-01 22:38:00,20.97,V-1049,51
974,2014-04-01 22:12:00,2014-04-01 22:33:00,64.05,V-1049,22
975,2014-04-01 22:13:00,2014-04-01 22:25:00,29.25,V-1049,18
976,2014-04-01 22:14:00,2014-04-01 22:51:00,16.46,V-1049,88
977,2014-04-01 22:16:00,2014-04-01 22:55:00,36.35,V-1049,41
978,2014-04-01 22:17:00,2014-04-01 22:47:00,56.75,V-1049,105
979,2014-04-01 22:17:00,2014-04-01 22:50:00,9.94,V-1049,21
980,2014-04-01 22:21:00,2014-04-01 22:48:00,16.83,V-1049,16
981,2014-04-01 22:23:00,2014-04-01 22:47:00,44.7,V-1049,36
982,2014-04-01 22:26:00,2014-04-01 22:50:00,41.38,V-1049,119
983,2014-04-01 22:30:00,2014-04-01 23:07:00,36.65,V-1049,73
984,2014-04-01 22:35:00,2014-04-01 22:59:00,64.13,V-1049,52
985,2014-04-01 22:35:00,2014-04-01 23:07:00,27.66,V-1049,89
986,2014-04-01 22:42:00,2014-04-01 22:52:00,63.57,V-1049,79
987,2014-04-01 22:42:00,2014-04-01 23:02:00,39.23,V-1049,25
988,2014-04-01 22:42:00,2014-04-01 23:18:00,64.22,V-1049,44
989,2014-04-01 22:44:00,2014-04-01 22:57:00,59.6,V-1049,4
990,2014-04-01 22:45:00,2014-04-01 22:58:00,53.76,V-1049,25
991,2014-04-01 22:45:00,2014-04-01 23:29:00,20.07,V-1049,72
992,2014-04-01 22:47:00,2014-04-01 23:25:00,14.46,V-1049,105
993,2014-04-01 22:47:00,2014-04-01 23:20:00,63.22,V-1049,39
994,2014-04-01 22:49:00,2014-04-01 23:09:00,45.87,V-1049,22
995,2014-04-01 22:57:00,2014-04-01 23:27:00,45.06,V-1049,37
996,2014-04-01 22:57:00,2014-04-01 23:29:00,14.24,V-1049,49
997,2014-04-01 23:00:00,2014-04-01 23:26:00,21.73,V-1049,100
998,2014-04-01 23:01:00,2014-04-01 23:44:00,45.16,V-1049,39
999,2014-04-01 23:01:00,2014-04-01 23:14:00,16.04,V-1049,34
1000,2014-04-01 23:01:00,2014-04-01 23:17:00,33.31,V-1049,43
